"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000205871",393.279476312818,-0.174174003344143,0.125730086593619,-1.3853009097743,0.165960475676833,0.379368383806478
"ENSG00000207949",35.9174219687972,-0.445226404539937,0.321418003171113,-1.38519435796168,0.165993045445432,0.379368383806478
"ENSG00000225125",7.62076121717281,-0.938531037868805,0.677760764777738,-1.38475268360597,0.166128103630617,0.379625138089886
"ENSG00000204152",393.269519923559,0.163256281158895,0.117920923626947,1.38445558377214,0.166218999319259,0.37978471816078
"ENSG00000168958",1885.08630350743,0.127238256781981,0.0919167604634663,1.38427699301428,0.166273655951062,0.379813347366296
"ENSG00000271086",5.06789304122495,1.21795176009569,0.879836804443309,1.38429280742161,0.166268815501091,0.379813347366296
"ENSG00000197580",16.3290352001316,-0.62820090986899,0.45388457438556,-1.38405432861297,0.166341819985539,0.37988774665283
"ENSG00000215375",291.977447174694,-0.194261629196552,0.140359105678203,-1.384032965,0.166348361111953,0.37988774665283
"ENSG00000001626",5.76493538185727,-1.08669601760536,0.785342536995278,-1.38372234587351,0.166443488551013,0.379922193057664
"ENSG00000109819",152.401701670793,-0.239318307792979,0.172938330290784,-1.38383611886724,0.166408640704372,0.379922193057664
"ENSG00000177600",6554.08218475424,0.104348534558217,0.0754122220553656,1.38370852514606,0.166447722113773,0.379922193057664
"ENSG00000185630",3763.61350521434,-0.149707210783998,0.108191884608825,-1.38371941042782,0.16644438772944,0.379922193057664
"ENSG00000232450",9.68284043434341,0.84272101173171,0.609162506538063,1.38340919325614,0.166539433271645,0.380083414853095
"ENSG00000172932",346.391836906215,0.17728109884757,0.128223785376374,1.38259136810848,0.166790197292874,0.380607547150734
"ENSG00000005189",75.3289580877458,-0.366002718605544,0.264767582196281,-1.3823547262452,0.16686281005253,0.380676896617817
"ENSG00000235209",6.22119812389414,-1.02594089750701,0.74214734219106,-1.38239516492521,0.166850399896711,0.380676896617817
"ENSG00000196586",1513.45617426528,0.17905188057108,0.129561217345143,1.38198671053003,0.166975781639758,0.380886438270476
"ENSG00000172901",17.4745644339913,-0.687034608987725,0.497197138286354,-1.38181529233186,0.167028422342337,0.380887069327414
"ENSG00000259134",8.79006815571661,3.23833464853674,2.3434399636176,1.38187224712925,0.167010930747502,0.380887069327414
"ENSG00000273145",17.1778146933952,-0.658414293028334,0.476497379496728,-1.3817794627197,0.167039426810181,0.380887069327414
"ENSG00000163617",151.354441090529,-0.233543334308541,0.169043534480372,-1.38155733093511,0.16710766304321,0.380946318583458
"ENSG00000261879",9.68548935809609,-0.849380571788741,0.6147814967606,-1.38159748831786,0.1670953256237,0.380946318583458
"ENSG00000117151",509.924134876676,0.163919864335763,0.118685994490213,1.38112222120091,0.16724138425556,0.381154782721975
"ENSG00000143369",4616.35184271936,-0.129774549897937,0.0939629060821906,-1.38112533242023,0.16724042780682,0.381154782721975
"ENSG00000100445",114.760475860125,-0.272244044251932,0.197147069516675,-1.38091854430992,0.16730400739633,0.381201144979862
"ENSG00000216895",34.6903649114354,0.443708786584788,0.321312109415819,1.38092768240668,0.167301197390785,0.381201144979862
"ENSG00000173264",611.822675029899,0.148110688210995,0.107274357038293,1.38067188002931,0.167379871161257,0.381277644868594
"ENSG00000198815",858.84620177159,-0.134495174526128,0.0974089678672804,-1.3807268208547,0.167362971391408,0.381277644868594
"ENSG00000244513",19.2787454673264,0.657159539229985,0.476001567430355,1.38058272114017,0.167407299118357,0.381291956258963
"ENSG00000138606",110.459177050842,-0.26680654811464,0.193278041064559,-1.38042866455544,0.167454699516699,0.38130359157534
"ENSG00000211454",10.0919522386142,0.815473182024817,0.590716107621823,1.38048238655257,0.167438169094283,0.38130359157534
"ENSG00000060237",5365.38497353402,-0.106761525326856,0.0773471186551558,-1.38029091688394,0.167497090497228,0.381351961596718
"ENSG00000132274",3037.04820981097,-0.125938201928356,0.0912694111089195,-1.37985115054663,0.16763247977389,0.381612028188711
"ENSG00000099822",37.5648942752832,0.45722131803597,0.331459853427575,1.37941688354687,0.167766256634916,0.381781742751103
"ENSG00000165118",346.955533839007,0.165403460636151,0.11990186291712,1.37949033160964,0.167743625173254,0.381781742751103
"ENSG00000170089",263.757529337645,-0.190120858395755,0.137828368136839,-1.37940295576162,0.167770548444972,0.381781742751103
"ENSG00000267080",105.141386163435,-0.269189421074066,0.195188834446128,-1.37912305198155,0.167856817532393,0.381929859147522
"ENSG00000100504",953.722177378574,0.127709290880729,0.0926154583629469,1.3789198168221,0.167919477471906,0.382024226315091
"ENSG00000107404",1027.5657754085,0.127481551974284,0.0924737017423908,1.37857087552758,0.168027101398015,0.382193174441331
"ENSG00000145191",582.356452599449,0.14992138494098,0.108753615874376,1.37854161202473,0.168036129490399,0.382193174441331
"ENSG00000232611",17.172359045595,-0.637097476711684,0.462242282001317,-1.37827607191907,0.168118067998811,0.382331315696124
"ENSG00000177830",1688.31640007221,-0.138285501566912,0.100337352265257,-1.3782056078312,0.168139816349611,0.382332555916291
"ENSG00000100147",39.3232896865857,-0.417855676723208,0.303438896037772,-1.37706695542154,0.168491548017937,0.383084049156404
"ENSG00000110851",649.927442358665,0.140590732604777,0.102127514161652,1.37661955016592,0.168629903285468,0.383350279380176
"ENSG00000178917",39.4005989849698,-0.454821040823155,0.330553382319378,-1.37593824522936,0.168840753257189,0.383781225606156
"ENSG00000162377",184.241421578769,0.207416851964197,0.150754465896916,1.37585875635701,0.168865366320891,0.383788749686309
"ENSG00000177700",2234.82976004131,0.13224537588363,0.0961232218423368,1.37579008848186,0.168886630920633,0.383788749686309
"ENSG00000110330",1412.05681617315,0.141254729589789,0.102710955699914,1.37526448495412,0.169049462787745,0.384110372100379
"ENSG00000140553",1573.03925672558,0.137651224658962,0.100100515424391,1.37513002880524,0.169091136186916,0.384156654620444
"ENSG00000232852",13.8372502595011,-0.78035500155066,0.567530499057356,-1.37500099615227,0.169131135871243,0.384199123460601
"ENSG00000213762",331.356113304577,-0.194583668344871,0.141528739274371,-1.37487035737417,0.169171640679351,0.384242728899113
"ENSG00000230630",192.402991687976,-0.24091742228924,0.175267804569259,-1.37456746766083,0.169265580217431,0.384407675375405
"ENSG00000221909",161.643680676875,-0.223765457175479,0.162804670497959,-1.37444126443709,0.169304732981279,0.384448173418767
"ENSG00000111676",4939.66588253659,0.147741816344477,0.107501150902008,1.37432776398041,0.169339950692365,0.384479726880474
"ENSG00000107815",127.948547216256,0.255804070511004,0.186235554643934,1.37355120508584,0.169581054192392,0.384978669167469
"ENSG00000181220",441.775257668546,0.1630496416681,0.11874588022627,1.37309725067858,0.169722115655782,0.385153434370131
"ENSG00000196352",1278.31629132235,0.125817661820937,0.0916267471010204,1.37315430048193,0.169704383209602,0.385153434370131
"ENSG00000256712",5.11737144722113,1.15259472599049,0.839373940817288,1.3731600064546,0.169702609732958,0.385153434370131
"ENSG00000196628",1783.08548339873,-0.113902497454047,0.0829683534053121,-1.37284268976169,0.169801256218524,0.385284541604685
"ENSG00000131480",23.9365962146835,0.577807360585112,0.420978190701958,1.37253514159878,0.169896906909851,0.385453073150281
"ENSG00000163029",743.752025672986,0.162766925059764,0.118626286578787,1.37209829080893,0.170032841493087,0.385712944748187
"ENSG00000163166",894.786272820889,-0.151223527157878,0.110277254070213,-1.37130298022831,0.170280527058334,0.386226221876211
"ENSG00000151632",4663.3543175275,0.465584228298409,0.339546239631839,1.37119536002881,0.170314064244644,0.38624929127758
"ENSG00000273343",8.56742146159208,-0.89532687084573,0.652983300941042,-1.3711328751523,0.170333538389492,0.38624929127758
"ENSG00000215246",6.45685705447277,1.07612140413209,0.785022905662863,1.37081529261038,0.170432542507054,0.38637661635494
"ENSG00000222108",6.65872931721468,-1.01082314327014,0.737360610498587,-1.37086674942759,0.170416498280797,0.38637661635494
"ENSG00000103811",943.384562982627,0.201388927306466,0.146925845778368,1.37068414504997,0.170473439410783,0.386420749145851
"ENSG00000181704",921.04032534563,0.148714279157694,0.108510965857327,1.37050000414914,0.170530874105658,0.386502353176626
"ENSG00000236792",13.9989491943904,0.713780985159862,0.520884454257549,1.37032499112929,0.170585475193802,0.386577515231198
"ENSG00000205795",99.7748165100524,-0.297367532500575,0.217018914891407,-1.37023785530111,0.170612664974768,0.386590547226064
"ENSG00000273190",5.20113474642777,1.21890899275017,0.889607440866223,1.37016501521537,0.170635396417148,0.386593475084057
"ENSG00000122705",2255.54973930406,-0.115338137836592,0.084187761260227,-1.37001074871297,0.170683546356943,0.386653983405578
"ENSG00000124688",280.612444850106,0.190918146528584,0.139376764015376,1.36979896094819,0.170749666514578,0.386706604696165
"ENSG00000150961",2607.53840643871,-0.112487907768256,0.0821172158541545,-1.36984561152246,0.170735100554037,0.386706604696165
"ENSG00000159228",772.63545250498,-0.145422632469075,0.106171711609099,-1.36969283310125,0.170782806852447,0.386733087173594
"ENSG00000197935",36.6771372880306,-0.423581856925423,0.309349418701786,-1.36926669751967,0.170915923900594,0.38690882908962
"ENSG00000226002",5.81222491680754,-1.08124348329883,0.789667841562123,-1.36923833843849,0.170924785521734,0.38690882908962
"ENSG00000263823",8.31579071721544,0.872985708544007,0.637568436303045,1.36924235711233,0.170923529749084,0.38690882908962
"ENSG00000229266",9.60161795843212,1.0335137240026,0.75485121815095,1.36916215957663,0.17094859153025,0.386914146162102
"ENSG00000100711",1259.55059387289,-0.122714711235862,0.0896386552440159,-1.36899321951903,0.171001394411144,0.386985083336064
"ENSG00000014824",1311.11043744219,0.130712122479826,0.0955110920670215,1.36855437050289,0.171138615475054,0.387198433406043
"ENSG00000245317",16.8194501198684,0.654410294204478,0.478173199204632,1.36856330570804,0.171135820757328,0.387198433406043
"ENSG00000188186",654.983720134168,0.137210096736385,0.100304621428129,1.3679339474373,0.171332752501428,0.387589034387874
"ENSG00000166710",26393.0733898127,-0.114830646354991,0.0839494410313127,-1.36785480575338,0.17135752863536,0.387596457144105
"ENSG00000253159",842.638527603364,-0.146689236753,0.107264678596623,-1.36754464444569,0.171454653740513,0.387767504860019
"ENSG00000129103",2725.66146045317,0.104622644930759,0.0765220940700569,1.36722140451326,0.171555918184821,0.387947870166629
"ENSG00000121057",406.54130629707,0.182746053472788,0.133695513911865,1.36688246393412,0.17166214939697,0.388139420429612
"ENSG00000205578",602.5694704484,0.151827691414443,0.111083354098698,1.36679066495907,0.171690929626687,0.388155822847093
"ENSG00000018236",45.9813661881739,0.401695843960494,0.293964486109685,1.36647745881321,0.171789151202878,0.388280518236438
"ENSG00000244398",2879.49496747664,-0.154638587906736,0.113160251625387,-1.36654510471275,0.17176793386131,0.388280518236438
"ENSG00000162775",170.205997856187,0.215181002538848,0.157499300360322,1.36623465657665,0.171865323015563,0.388403998573334
"ENSG00000154124",388.294873406776,0.163348104746716,0.119588109080877,1.36592263229319,0.171963248246306,0.388576603054811
"ENSG00000164040",2965.89244069567,-0.121826451509463,0.089203488018053,-1.36571398962345,0.172028751636121,0.388675911477576
"ENSG00000100568",1018.29111693182,0.12380318778088,0.0907038814727692,1.36491609587896,0.172279422686567,0.388908112995755
"ENSG00000112511",1271.96482066919,-0.144802488428843,0.106084636379013,-1.36497134148154,0.172262057599228,0.388908112995755
"ENSG00000122862",209.185530366279,0.216136243017919,0.158323174817366,1.3651585958104,0.172203208577849,0.388908112995755
"ENSG00000129514",9.16583808208203,-0.990490191882839,0.725548617293349,-1.36516033284972,0.17220266274332,0.388908112995755
"ENSG00000134186",1115.97994100757,0.15112402478474,0.11069405099756,1.36524071007276,0.172177407008379,0.388908112995755
"ENSG00000204338",12.4064321485176,-0.710990784619698,0.520862416149551,-1.36502608476853,0.172244851693982,0.388908112995755
"ENSG00000214264",7.05276790598331,1.05747818755809,0.774762471441148,1.36490631198367,0.172282498148297,0.388908112995755
"ENSG00000112079",1390.10542127499,0.163618092985542,0.119891079348565,1.36472282904258,0.172340181635085,0.388989630146933
"ENSG00000067704",2804.00272560789,0.123551112863774,0.0905529909568904,1.36440675849782,0.172439581976094,0.389116573919775
"ENSG00000176920",8.079599397657,-0.906694895709708,0.664525568136898,-1.36442439416104,0.172434034645234,0.389116573919775
"ENSG00000122958",1346.77233925721,0.137074517346881,0.100473711454043,1.36428241142043,0.172478699370648,0.389147499860397
"ENSG00000169740",271.573773797266,-0.183909148516029,0.134808418158455,-1.36422599588596,0.172496448889982,0.389147499860397
"ENSG00000104884",388.010885299306,0.203743127217601,0.149379512582652,1.36392952216168,0.172589748243529,0.389309274496787
"ENSG00000169188",247.326617418945,-0.188298582281809,0.138093996694057,-1.36355371551002,0.172708067654221,0.389527439142078
"ENSG00000263675",4.6443509596826,1.18423054179668,0.868608494455854,1.36336514017002,0.172767461787292,0.389612665201157
"ENSG00000172869",1251.37537905492,0.132815164535349,0.0974641601342738,1.36270773125602,0.172974640283224,0.390031100861211
"ENSG00000141577",180.322379684606,-0.210784060627213,0.154731471310222,-1.36225719850237,0.173116730217991,0.390302685582748
"ENSG00000214425",745.635839723627,-0.180039755492075,0.1321799914957,-1.36208024720543,0.173172561335193,0.390330953249525
"ENSG00000264247",144.482392729764,-0.234573650141003,0.172208779100993,-1.36214687407682,0.173151537854486,0.390330953249525
"ENSG00000257088",47.4750647240975,-0.41702729393714,0.306196478033278,-1.36195979985053,0.173210572204161,0.390367833768958
"ENSG00000006837",11.6573093596589,-0.742288193308271,0.545151281142575,-1.36161872673677,0.173318242152803,0.390539841359876
"ENSG00000185513",119.069320332733,-0.272729366827342,0.200303472193279,-1.36158082454096,0.173330210204253,0.390539841359876
"ENSG00000125650",57.7140404176066,0.341787676513985,0.25104561905266,1.36145644685515,0.173369488218954,0.390579536677183
"ENSG00000167100",71.928810163276,-0.31190534521293,0.229112606526258,-1.36136265019176,0.173399113259024,0.390597477862177
"ENSG00000178947",7.31401734222464,-0.943391306296905,0.693066783270882,-1.36118384125211,0.17345559933039,0.390675913955232
"ENSG00000125912",1208.25217373373,0.147274383780689,0.108203469045177,1.36108745015558,0.17348605515811,0.390695709580496
"ENSG00000044115",7910.47326615601,0.113085973186367,0.08309599880934,1.36090756241871,0.173542903355683,0.390774929234474
"ENSG00000116754",4555.31879325939,0.123517150019192,0.0907803563532562,1.3606153906088,0.173635265275614,0.390787706371676
"ENSG00000147124",231.387693522479,-0.198362904853703,0.145779852377348,-1.36070178161687,0.17360795135866,0.390787706371676
"ENSG00000198715",1594.89113878438,-0.118863318812921,0.0873494656054819,-1.36077900407283,0.173583538945618,0.390787706371676
"ENSG00000227973",5.21398401884893,1.16043505636245,0.852860946480559,1.36063805143281,0.1736281003783,0.390787706371676
"ENSG00000100664",4326.83413581901,-0.111368021516155,0.081867355785395,-1.36034711818581,0.173720104415877,0.390887379033384
"ENSG00000101577",1142.54543611873,-0.13833381410065,0.101690747322659,-1.36033825832477,0.173722906808648,0.390887379033384
"ENSG00000261428",7.75559925506683,0.942135415313684,0.692782969409913,1.35992866007685,0.17385250047812,0.391130167014531
"ENSG00000101115",8.38171124743784,-1.05213698978713,0.773726796743442,-1.35983010310034,0.173883693908383,0.391151542983529
"ENSG00000089094",426.58544300259,-0.166522501624717,0.12251583966205,-1.35919161215444,0.174085878534544,0.391518334900683
"ENSG00000260027",79.7659798370079,0.314001535000513,0.231033488956502,1.35911696792854,0.174109526843926,0.391518334900683
"ENSG00000271133",9.16490825090522,0.869849651165332,0.640014389645361,1.35910952197079,0.174111885956554,0.391518334900683
"ENSG00000088387",433.614969548586,0.196702897909794,0.144772132141626,1.35870692100718,0.174239478098118,0.391690189417763
"ENSG00000115421",361.077982408085,0.166582564131085,0.122607413586068,1.35866632578582,0.174252347394338,0.391690189417763
"ENSG00000169252",10.4163701249222,-0.84898380739658,0.624867208397004,-1.35866276224433,0.174253477124517,0.391690189417763
"ENSG00000267454",43.0532592849913,-0.412547587694457,0.303664536300549,-1.35856360680241,0.17428491402867,0.391712024151188
"ENSG00000124733",640.238571223655,-0.161538423003322,0.118915312153196,-1.35843248508834,0.174326492236695,0.391741150528204
"ENSG00000175414",576.946194895407,-0.221362287598449,0.162959816354739,-1.35838572078761,0.174341322814376,0.391741150528204
"ENSG00000226723",25.1474580985834,0.522634465656499,0.384807634130961,1.35817073077774,0.17440951570668,0.391796734424175
"ENSG00000270074",82.5891415772374,-0.431328212423657,0.317574495490848,-1.35819537950297,0.174401696342642,0.391796734424175
"ENSG00000175854",300.577871786342,-0.172383041526831,0.126942132806446,-1.35796553686135,0.174474619940738,0.391894163773218
"ENSG00000100024",4.55871765973611,1.81155244717728,1.33429823741993,1.35768181083728,0.174564670848672,0.392002641386808
"ENSG00000111540",713.129223715534,0.162352343882149,0.119581032577072,1.35767638381539,0.174566393652178,0.392002641386808
"ENSG00000143543",1309.4570585081,0.143299176629178,0.105569489878977,1.3573919585427,0.174656701981293,0.392156599442992
"ENSG00000258839",53.4210002591977,0.37171018932543,0.273859660041701,1.35730172625216,0.174685359068185,0.392172110896104
"ENSG00000258289",1402.39232634857,0.121468492201077,0.0895029631842589,1.35714492436424,0.17473516650064,0.392235095523408
"ENSG00000160055",160.562570820371,-0.257275884941004,0.189630553086819,-1.35672169253873,0.174869657157598,0.39248813266938
"ENSG00000138430",944.487906977899,-0.123020276498923,0.090687761978035,-1.356525663614,0.174931975572735,0.392579139206915
"ENSG00000188554",5460.18677402982,0.125511413988106,0.0925374958652237,1.35633034819645,0.174994083644388,0.392669651104481
"ENSG00000134245",255.3799445811,0.246523848052361,0.181796657341122,1.35604169877439,0.175085900993175,0.392826796902941
"ENSG00000169239",355.175073738426,0.205061541526649,0.151255847856506,1.35572636980745,0.175186246001062,0.39300303407454
"ENSG00000153446",9.51076412116244,-0.893103967302796,0.658828633011451,-1.35559373492997,0.175228466321417,0.393048849944992
"ENSG00000204745",425.509839171032,0.162585696072577,0.119994706830646,1.35494056668718,0.175436493529495,0.393438365108745
"ENSG00000270001",7.43956937648627,0.937128940688934,0.691653251844921,1.35491149385798,0.1754457572005,0.393438365108745
"ENSG00000130052",187.445821436326,-0.334641792436493,0.247131806883483,-1.35410247938772,0.175703685305994,0.393918793166442
"ENSG00000179271",507.768055753576,0.176337342966767,0.130219559344165,1.35415404456034,0.175687236983963,0.393918793166442
"ENSG00000090905",2928.50379491768,0.118814302561352,0.0877562298750056,1.35391302395948,0.17576412789319,0.39395633985954
"ENSG00000253921",5.94758132046546,1.09119184302331,0.805921915353859,1.35396720480568,0.175746840816924,0.39395633985954
"ENSG00000006695",184.224818152679,0.224503749452627,0.165857765631616,1.35359202867394,0.175866571465802,0.394136964537826
"ENSG00000228868",13.2383194662795,-0.688233388759997,0.508535157527877,-1.3533644204772,0.175939238127982,0.394250819177801
"ENSG00000086696",13.9436107979465,-0.918058247803301,0.678478213261578,-1.35311382128251,0.17601927083744,0.394362337031342
"ENSG00000142330",234.121683950856,0.20135843203302,0.148815795124991,1.3530716404391,0.176032744607657,0.394362337031342
"ENSG00000204248",28.1204074049637,-0.508181627866193,0.375610818773734,-1.35294725941406,0.176072479948885,0.394372995905446
"ENSG00000247735",8.34331122471949,-0.931766338410817,0.688707725653161,-1.35291982898427,0.176081243901661,0.394372995905446
"ENSG00000236539",15.0600791692887,0.793578462587787,0.586944094720868,1.35205119146004,0.176358939644943,0.394945901599306
"ENSG00000187950",11.0173384890796,0.752610144108231,0.55668249479261,1.35195582966663,0.176389445844018,0.39496516670301
"ENSG00000248866",53.2353015131616,0.356350162018673,0.263598044677343,1.35186951957425,0.176417059798557,0.394977951612564
"ENSG00000188185",131.92726074193,-0.290641668843153,0.215061680683298,-1.35143400683804,0.176556446410105,0.395240948686159
"ENSG00000159199",348.68429041859,0.175991173869416,0.130245141666977,1.35123023874016,0.176621690924224,0.395337925862167
"ENSG00000198492",1353.91695363097,0.11998517759094,0.0888017112366758,1.35115839458491,0.176644698990672,0.395340351520391
"ENSG00000104689",45.4735142434581,0.384587577063437,0.284681179835296,1.35094134879567,0.176714221398311,0.395446865258669
"ENSG00000230438",34.5865717679474,-0.511583842411549,0.37872650894975,-1.35080019571439,0.176759445388873,0.395498984892933
"ENSG00000110328",61.1838141965239,-0.361467713981656,0.267628217965802,-1.3506337886532,0.176812771570034,0.395525604272328
"ENSG00000136842",80.8588464568685,-0.357396591531348,0.264615478424782,-1.35062617522935,0.176815211625956,0.395525604272328
"ENSG00000125266",1191.13475882336,0.498757706047025,0.369365803495764,1.35030828876595,0.176917114695633,0.395552900252125
"ENSG00000181444",10.8560776684652,-0.842290668410459,0.623764357285794,-1.3503347194693,0.176908640286728,0.395552900252125
"ENSG00000183199",149.383754290476,-0.226444930531355,0.16767912622673,-1.35046583094167,0.176866606821513,0.395552900252125
"ENSG00000213079",887.404704124462,-0.13814692502837,0.102300851292256,-1.35039858694537,0.176888163869424,0.395552900252125
"ENSG00000272899",10.7568105022387,0.785360539767306,0.581642569744045,1.35024597685982,0.176937094800002,0.395552900252125
"ENSG00000213864",5.05354027039066,1.15452003881474,0.855360702651076,1.34974641135191,0.177097339581469,0.395862058675226
"ENSG00000151657",202.782425624829,-0.196974041753577,0.145942125941787,-1.34967227921666,0.177121128029869,0.395866160217476
"ENSG00000143633",119.771662489217,0.248359742625033,0.184088548319133,1.34913195249104,0.177294586746441,0.396168232079357
"ENSG00000166200",1755.398567206,-0.116026730715428,0.0860037138994535,-1.34908977129841,0.177308133311825,0.396168232079357
"ENSG00000226445",20.9082929426997,-0.631012893867803,0.467747502774264,-1.34904599196189,0.177322193939246,0.396168232079357
"ENSG00000104419",3412.1020985183,0.197098160388019,0.146161582350975,1.34849498218164,0.177499232984572,0.396465523247591
"ENSG00000243517",54.6476689446456,0.363957355202438,0.269893787277334,1.34852068613364,0.177490971397468,0.396465523247591
"ENSG00000165121",34.9865065892037,-0.486525476770018,0.36081104350569,-1.3484218000726,0.177522756242019,0.396468954738182
"ENSG00000142089",9802.65338825997,0.0957755377233304,0.0710358574026242,1.34827031340643,0.177571456664869,0.396528607626121
"ENSG00000163191",3878.59705991938,0.108545552523742,0.080519357259968,1.34806779658322,0.177636577966454,0.396624910090528
"ENSG00000024048",1335.1505532473,0.129212236063311,0.0958626324029748,1.3478895042246,0.177693924367912,0.39670383115045
"ENSG00000073910",1397.97767327369,0.438800498301812,0.325712201920289,1.34720313121459,0.177914819782089,0.397147812615825
"ENSG00000188779",6.06432582986793,0.988209750682655,0.733823671946878,1.34665831651475,0.178090302963612,0.397490325911604
"ENSG00000237868",43.7467544346314,0.40566494630307,0.301302418584296,1.34637135741934,0.178182783409646,0.397647518619151
"ENSG00000234771",51.3751863933682,0.383720684410999,0.285033652882069,1.34622940319879,0.178228545265668,0.397700424233453
"ENSG00000134627",98.609091058184,0.34782761723665,0.258412391623232,1.34601756150992,0.178296853046336,0.397803619664877
"ENSG00000134463",58.5940741665991,0.368243335723044,0.273601103257695,1.34591319749251,0.178330512104299,0.397829493290204
"ENSG00000058668",11008.4943031633,-0.140714172802107,0.104592123684495,-1.34536108308284,0.178508656474427,0.398177646406094
"ENSG00000084093",916.500771599068,0.137117383169161,0.101947689284246,1.34497784238009,0.178632390148874,0.398355090176167
"ENSG00000141564",644.777840331907,0.142255785047874,0.105766990641253,1.34499227202546,0.178627730216007,0.398355090176167
"ENSG00000138688",4162.1337195165,-0.125476765128398,0.093322996130541,-1.3445428279315,0.178772916878889,0.398569885900115
"ENSG00000272849",32.4012441405212,-0.440760437458357,0.327799832441542,-1.34460238791293,0.178753671811382,0.398569885900115
"ENSG00000128708",460.251389197492,-0.14604878682396,0.108629234129414,-1.34447037203601,0.178796330962089,0.398572807505056
"ENSG00000180340",1189.89206609482,0.142818362510801,0.106240719514138,1.34429024166949,0.178854549876448,0.398653305732028
"ENSG00000055044",518.779796956469,0.163112662333424,0.121350645772442,1.34414334011287,0.178902039533316,0.398660600205728
"ENSG00000244041",16.4688335422437,-0.622036404599156,0.462762362665846,-1.34418106307474,0.178889843733532,0.398660600205728
"ENSG00000197852",189.644741607297,-0.267955905555129,0.199371475619831,-1.34400322173507,0.178947345093975,0.398712285522619
"ENSG00000133392",119.330665666487,0.377427438463302,0.280899104366411,1.34364059050533,0.179064637078003,0.398911672792642
"ENSG00000166199",235.050620010101,0.189039588062954,0.140704560031184,1.3435214041468,0.179103200029349,0.398911672792642
"ENSG00000214535",63.5898722547376,0.339627739039664,0.252783756066359,1.34355048886332,0.17909378904967,0.398911672792642
"ENSG00000137185",120.886093631764,-0.270471906015138,0.20134823029848,-1.34330411354592,0.179173520669788,0.399019010092332
"ENSG00000178074",430.044430393324,0.177513268236192,0.132164935919261,1.34311923961915,0.17923336663174,0.399102996678629
"ENSG00000081692",60.528961433086,-0.330856809637009,0.246362811154896,-1.34296571826739,0.179283074674929,0.399164390978927
"ENSG00000225273",26.0672854776389,-0.543590390114155,0.404818831553254,-1.34279916778685,0.179337012957106,0.399235187363277
"ENSG00000138190",346.762164304071,0.253812436006796,0.189063528079621,1.34247170030545,0.179443100269118,0.399259614794067
"ENSG00000157927",46.7624126627791,0.408281873792383,0.304121313424738,1.34249674642886,0.179434984607208,0.399259614794067
"ENSG00000171813",121.224930199842,-0.255944336734599,0.190658404065564,-1.34242357681009,0.179458694426903,0.399259614794067
"ENSG00000172752",5.36213096898086,-1.46934540880998,1.09442688172574,-1.34257064893458,0.179411039667469,0.399259614794067
"ENSG00000177058",277.80701982083,0.196299739487495,0.14620213313693,1.34265988652603,0.179382129216682,0.399259614794067
"ENSG00000132950",271.845074438918,-0.185836498763098,0.138442674957416,-1.34233536602973,0.179487281267898,0.399273952112353
"ENSG00000100479",20.8381006111883,-0.628816517384351,0.468496556947769,-1.34220093629088,0.179530852992771,0.399321616031288
"ENSG00000224287",56.2226340183689,-0.358172715676572,0.266890947125212,-1.34201897641936,0.179589842834654,0.399403557720089
"ENSG00000197111",2563.89522214185,0.154837506263573,0.115385906856307,1.34191003461451,0.179625167735441,0.399432855420578
"ENSG00000138448",5373.1972290341,0.126807568738693,0.09450681084175,1.34178232879988,0.179666583531513,0.399475688562299
"ENSG00000116539",2392.05440552958,-0.113423093841254,0.0845651887092966,-1.34125040779084,0.17983916520133,0.399810113045294
"ENSG00000260597",5.67339994696007,1.28584182482896,0.958745262832409,1.3411715026682,0.179864776443077,0.399817757497727
"ENSG00000249669",82.8206331469889,0.34579653406228,0.257896565975109,1.34083419356446,0.179974291720958,0.400011885654173
"ENSG00000023228",1603.9297780494,0.124437506749439,0.0928383639718575,1.34036729457189,0.180125963133515,0.400299650877932
"ENSG00000102471",576.565869471969,0.155875955991218,0.11631457445611,1.34012402762163,0.180205025645807,0.400376666146525
"ENSG00000169100",7049.64490531791,-0.142908846506859,0.106635704704557,-1.34015944193176,0.180193514282142,0.400376666146525
"ENSG00000176697",400.350188495329,-0.199178416229221,0.148643815667199,-1.33997109355134,0.180254742889631,0.400437787826269
"ENSG00000087152",1098.17737103348,0.130381324630404,0.0973275463703003,1.3396138040339,0.180370933632416,0.400646547827017
"ENSG00000165983",171.444361477848,0.236591172356229,0.17662985699021,1.33947440363575,0.18041628180135,0.400697917655122
"ENSG00000260804",232.485901306823,0.225951071879778,0.16871546328558,1.33924340709255,0.180491445640754,0.400815486181536
"ENSG00000009724",39.2833415364662,-0.399311985321008,0.298197820029356,-1.33908418673784,0.180543267804649,0.4008811975192
"ENSG00000165494",782.878476327578,0.163273593451514,0.121946119975597,1.3388994539899,0.180603407449722,0.400933493147766
"ENSG00000272379",7.72761156877194,-0.910482317421938,0.680035215668116,-1.33887524711116,0.180611289088249,0.400933493147766
"ENSG00000064607",1168.82282614637,-0.13885645778617,0.103748222875101,-1.33839842204656,0.180766593020493,0.401033639707072
"ENSG00000090061",766.569442656056,0.146630749873094,0.109542084465418,1.33857914598462,0.180707718806677,0.401033639707072
"ENSG00000110427",107.323465864235,-0.337817211578496,0.252432618890434,-1.33824706594326,0.180815911069762,0.401033639707072
